,Call_ID,Time,Activity,#_in_FNOL_Que
61,10,18.40557984,end_adj,0
62,9,18.47770398,end_adj,0
63,16,19,join_fnol_que,0
64,17,19,join_fnol_que,0
65,16,19,start_fnol,1
66,15,19.13076005,end_fnol,1
67,15,19.13076005,redirected_to_other_dept,1
68,17,19.13076005,start_fnol,0
69,12,19.88374034,end_adj,0
70,13,19.93283368,end_fnol,0
71,13,19.93283368,redirected_to_other_dept,0
72,18,20,join_fnol_que,0
73,19,20,join_fnol_que,0
74,18,20,start_fnol,1
75,20,21,join_fnol_que,1
76,21,21,join_fnol_que,2
77,17,21.14024224,end_fnol,3
78,17,21.14024224,redirected_to_other_dept,3
79,19,21.14024224,start_fnol,2
80,14,21.35702901,end_fnol,2
81,14,21.35702901,join_adj_que,2
82,14,21.35702901,start_adj,1
83,20,21.35702901,start_fnol,1
84,16,21.83902947,end_fnol,1
85,16,21.83902947,join_adj_que,1
86,16,21.83902947,start_adj,0
87,21,21.83902947,start_fnol,0
88,22,22,join_fnol_que,0
89,23,22,join_fnol_que,1
90,24,22,join_fnol_que,2
91,18,22.86089199,end_fnol,3
92,18,22.86089199,redirected_to_other_dept,3
93,22,22.86089199,start_fnol,2
94,21,23.30677022,end_fnol,2
95,21,23.30677022,join_adj_que,2
96,21,23.30677022,start_adj,1
97,23,23.30677022,start_fnol,1
98,19,23.95386251,end_fnol,1
99,19,23.95386251,redirected_to_other_dept,1
100,24,23.95386251,start_fnol,0
101,22,23.97055374,end_fnol,0
102,22,23.97055374,redirected_to_other_dept,0
103,25,24,join_fnol_que,0
104,25,24,start_fnol,0
105,23,25.44386857,end_fnol,0
106,23,25.44386857,redirected_to_other_dept,0
107,26,26,join_fnol_que,0
108,27,26,join_fnol_que,0
109,26,26,start_fnol,1
110,20,26.15868853,end_fnol,1
111,20,26.15868853,join_adj_que,1
112,27,26.15868853,start_fnol,0
113,16,26.18206228,end_adj,0
114,20,26.18206228,start_adj,0
115,14,26.3910364,end_adj,0
116,24,26.84798772,end_fnol,0
117,24,26.84798772,join_adj_que,0
118,24,26.84798772,start_adj,0
119,28,27,join_fnol_que,0
120,28,27,start_fnol,0
121,26,27.14819586,end_fnol,0
122,26,27.14819586,redirected_to_other_dept,0
123,25,27.20599066,end_fnol,0
124,25,27.20599066,redirected_to_other_dept,0
125,29,28,join_fnol_que,0
126,30,28,join_fnol_que,0
127,29,28,start_fnol,0
128,30,28,start_fnol,0
129,24,28.84798772,end_adj,0
130,31,29,join_fnol_que,0
131,29,29.65235201,end_fnol,1
132,29,29.65235201,join_adj_que,1
133,29,29.65235201,start_adj,0
134,31,29.65235201,start_fnol,0
135,32,30,join_fnol_que,0
136,33,30,join_fnol_que,1
137,27,30.5094809,end_fnol,2
138,27,30.5094809,join_adj_que,2
139,32,30.5094809,start_fnol,1
140,34,31,join_fnol_que,1
141,29,31.65235201,end_adj,2
142,27,31.65235201,start_adj,2
143,28,31.93439654,end_fnol,2
144,28,31.93439654,redirected_to_other_dept,2
145,33,31.93439654,start_fnol,1
146,30,32.88700289,end_fnol,1
147,30,32.88700289,redirected_to_other_dept,1
148,34,32.88700289,start_fnol,0
149,35,33,join_fnol_que,0
150,31,33.02853072,end_fnol,1
151,31,33.02853072,redirected_to_other_dept,1
152,35,33.02853072,start_fnol,0
153,21,33.30677022,end_adj,0
154,20,34.15488109,end_adj,0
155,34,34.77861713,end_fnol,0
156,34,34.77861713,redirected_to_other_dept,0
157,32,34.86513259,end_fnol,0
158,32,34.86513259,redirected_to_other_dept,0
159,36,35,join_fnol_que,0
160,36,35,start_fnol,0
161,35,35.06260223,end_fnol,0
162,35,35.06260223,join_adj_que,0
163,35,35.06260223,start_adj,0
164,37,36,join_fnol_que,0
165,37,36,start_fnol,0
166,33,36.19399234,end_fnol,0
167,33,36.19399234,join_adj_que,0
168,33,36.19399234,start_adj,0
169,27,36.63532263,end_adj,0
170,38,37,join_fnol_que,0
171,38,37,start_fnol,0
172,35,37.06260223,end_adj,0
173,37,37.60180517,end_fnol,0
174,37,37.60180517,join_adj_que,0
175,37,37.60180517,start_adj,0
176,39,39,join_fnol_que,0
177,39,39,start_fnol,0
178,36,39.54941438,end_fnol,0
179,36,39.54941438,redirected_to_other_dept,0
180,37,39.60180517,end_adj,0
181,38,39.92805255,end_fnol,0
182,38,39.92805255,redirected_to_other_dept,0
183,39,41.29580795,end_fnol,0
184,39,41.29580795,redirected_to_other_dept,0
185,40,42,join_fnol_que,0
186,40,42,start_fnol,0
187,41,43,join_fnol_que,0
188,41,43,start_fnol,0
189,33,43.01794453,end_adj,0
190,42,44,join_fnol_que,0
191,42,44,start_fnol,0
192,40,44.68682961,end_fnol,0
193,40,44.68682961,redirected_to_other_dept,0
194,43,45,join_fnol_que,0
195,44,45,join_fnol_que,0
196,43,45,start_fnol,0
197,44,45,start_fnol,0
198,42,45.15396356,end_fnol,0
199,42,45.15396356,join_adj_que,0
200,42,45.15396356,start_adj,0
201,45,46,join_fnol_que,0
202,46,46,join_fnol_que,0
203,47,46,join_fnol_que,1
204,45,46,start_fnol,2
205,41,46.00105253,end_fnol,2
206,41,46.00105253,join_adj_que,2
207,41,46.00105253,start_adj,1
208,46,46.00105253,start_fnol,1
209,48,47,join_fnol_que,1
210,46,47.49953555,end_fnol,2
211,46,47.49953555,redirected_to_other_dept,2
212,47,47.49953555,start_fnol,1
213,49,48,join_fnol_que,1
214,44,48.03018811,end_fnol,2
215,44,48.03018811,join_adj_que,2
216,44,48.03018811,start_adj,1
217,48,48.03018811,start_fnol,1
218,45,48.63330198,end_fnol,1
219,45,48.63330198,redirected_to_other_dept,1
220,49,48.63330198,start_fnol,0
221,47,48.8410533,end_fnol,0
222,47,48.8410533,redirected_to_other_dept,0
223,50,49,join_fnol_que,0
224,51,49,join_fnol_que,0
225,50,49,start_fnol,1
226,43,49.40744538,end_fnol,1
227,43,49.40744538,redirected_to_other_dept,1
228,51,49.40744538,start_fnol,0
229,52,50,join_fnol_que,0
230,44,50.70685832,end_adj,1
231,50,50.98188284,end_fnol,1
232,50,50.98188284,redirected_to_other_dept,1
233,52,50.98188284,start_fnol,0
234,48,50.99067536,end_fnol,0
235,48,50.99067536,redirected_to_other_dept,0
236,51,51.20946032,end_fnol,0
237,51,51.20946032,redirected_to_other_dept,0
238,53,52,join_fnol_que,0
239,54,52,join_fnol_que,0
240,53,52,start_fnol,0
241,54,52,start_fnol,0
242,49,52.22192167,end_fnol,0
243,49,52.22192167,join_adj_que,0
244,49,52.22192167,start_adj,0
245,41,53.22445967,end_adj,0
246,42,53.69670188,end_adj,0
247,55,54,join_fnol_que,0
248,56,54,join_fnol_que,0
249,57,54,join_fnol_que,1
250,55,54,start_fnol,2
251,58,54,join_fnol_que,2
252,53,54.46426154,end_fnol,3
253,53,54.46426154,redirected_to_other_dept,3
254,56,54.46426154,start_fnol,2
255,49,54.50393296,end_adj,2
256,59,55,join_fnol_que,2
257,55,55.15590379,end_fnol,3
258,55,55.15590379,join_adj_que,3
259,55,55.15590379,start_adj,2
260,57,55.15590379,start_fnol,2
261,52,55.279847,end_fnol,2
262,52,55.279847,redirected_to_other_dept,2
263,58,55.279847,start_fnol,1
264,60,56,join_fnol_que,1
265,54,56.29093117,end_fnol,2
266,54,56.29093117,join_adj_que,2
267,54,56.29093117,start_adj,1
268,59,56.29093117,start_fnol,1
269,56,56.60061699,end_fnol,1
270,56,56.60061699,redirected_to_other_dept,1
271,60,56.60061699,start_fnol,0
272,61,57,join_fnol_que,0
273,62,57,join_fnol_que,1
274,63,57,join_fnol_que,2
275,55,57.15590379,end_adj,3
276,58,57.19541144,end_fnol,3
277,58,57.19541144,redirected_to_other_dept,3
278,61,57.19541144,start_fnol,2
279,57,57.53538749,end_fnol,2
280,57,57.53538749,redirected_to_other_dept,2
281,62,57.53538749,start_fnol,1
282,64,58,join_fnol_que,1
283,59,58.05582379,end_fnol,2
284,59,58.05582379,redirected_to_other_dept,2
285,63,58.05582379,start_fnol,1
286,54,58.29093117,end_adj,1
287,61,59.73167704,end_fnol,1
288,61,59.73167704,join_adj_que,1
289,61,59.73167704,start_adj,0
290,64,59.73167704,start_fnol,0
291,63,59.74245013,end_fnol,0
292,63,59.74245013,redirected_to_other_dept,0
293,60,60.83893446,end_fnol,0
294,60,60.83893446,join_adj_que,0
295,60,60.83893446,start_adj,0
296,65,61,join_fnol_que,0
297,65,61,start_fnol,0
298,62,61.01861405,end_fnol,0
299,62,61.01861405,redirected_to_other_dept,0
300,61,61.73167704,end_adj,0
301,66,62,join_fnol_que,0
302,67,62,join_fnol_que,0
303,66,62,start_fnol,0
304,67,62,start_fnol,0
305,60,62.83893446,end_adj,0
306,68,63,join_fnol_que,0
307,67,63.31218505,end_fnol,1
308,67,63.31218505,redirected_to_other_dept,1
309,68,63.31218505,start_fnol,0
310,64,63.72908944,end_fnol,0
311,64,63.72908944,redirected_to_other_dept,0
312,69,64,join_fnol_que,0
313,70,64,join_fnol_que,0
314,71,64,join_fnol_que,1
315,69,64,start_fnol,2
316,65,65.11093376,end_fnol,2
317,65,65.11093376,join_adj_que,2
318,65,65.11093376,start_adj,1
319,70,65.11093376,start_fnol,1
320,66,65.22376262,end_fnol,1
321,66,65.22376262,redirected_to_other_dept,1
322,71,65.22376262,start_fnol,0
323,72,66,join_fnol_que,0
324,73,66,join_fnol_que,1
325,74,66,join_fnol_que,2
326,75,66,join_fnol_que,3
327,68,66.46777696,end_fnol,4
328,68,66.46777696,join_adj_que,4
329,68,66.46777696,start_adj,3
330,72,66.46777696,start_fnol,3
331,71,66.88641549,end_fnol,3
332,71,66.88641549,redirected_to_other_dept,3
333,73,66.88641549,start_fnol,2
334,76,67,join_fnol_que,2
335,65,67.11093376,end_adj,3
336,69,67.23658871,end_fnol,3
337,69,67.23658871,redirected_to_other_dept,3
338,74,67.23658871,start_fnol,2
339,77,68,join_fnol_que,2
340,72,68.40182516,end_fnol,3
341,72,68.40182516,redirected_to_other_dept,3
342,75,68.40182516,start_fnol,2
343,73,69.07705577,end_fnol,2
344,73,69.07705577,join_adj_que,2
345,73,69.07705577,start_adj,1
346,76,69.07705577,start_fnol,1
347,70,69.41059288,end_fnol,1
348,70,69.41059288,redirected_to_other_dept,1
349,77,69.41059288,start_fnol,0
350,68,69.52085002,end_adj,0
351,75,69.67065102,end_fnol,0
352,75,69.67065102,redirected_to_other_dept,0
353,78,70,join_fnol_que,0
354,78,70,start_fnol,0
355,73,71.07705577,end_adj,0
356,77,71.8018124,end_fnol,0
357,77,71.8018124,join_adj_que,0
358,77,71.8018124,start_adj,0
359,79,72,join_fnol_que,0
360,79,72,start_fnol,0
361,74,72.17304574,end_fnol,0
362,74,72.17304574,join_adj_que,0
363,74,72.17304574,start_adj,0
364,78,72.94667312,end_fnol,0
365,78,72.94667312,redirected_to_other_dept,0
366,80,73,join_fnol_que,0
367,80,73,start_fnol,0
368,76,73.27900688,end_fnol,0
369,76,73.27900688,redirected_to_other_dept,0
370,77,73.8018124,end_adj,0
371,81,74,join_fnol_que,0
372,81,74,start_fnol,0
373,82,75,join_fnol_que,0
374,83,75,join_fnol_que,0
375,82,75,start_fnol,1
376,80,75.11964536,end_fnol,1
377,80,75.11964536,redirected_to_other_dept,1
378,83,75.11964536,start_fnol,0
379,84,76,join_fnol_que,0
380,82,76.40843772,end_fnol,1
381,82,76.40843772,redirected_to_other_dept,1
382,84,76.40843772,start_fnol,0
383,79,76.98050642,end_fnol,0
384,79,76.98050642,join_adj_que,0
385,79,76.98050642,start_adj,0
386,85,77,join_fnol_que,0
387,85,77,start_fnol,0
388,86,78,join_fnol_que,0
389,87,78,join_fnol_que,1
390,81,78.54951326,end_fnol,2
391,81,78.54951326,join_adj_que,2
392,81,78.54951326,start_adj,1
393,86,78.54951326,start_fnol,1
394,79,78.98050642,end_adj,1
395,83,79.03759518,end_fnol,1
396,83,79.03759518,redirected_to_other_dept,1
397,87,79.03759518,start_fnol,0
398,84,79.06092377,end_fnol,0
399,84,79.06092377,join_adj_que,0
400,84,79.06092377,start_adj,0
401,86,79.79132003,end_fnol,0
402,86,79.79132003,redirected_to_other_dept,0
403,88,80,join_fnol_que,0
404,88,80,start_fnol,0
405,85,80.71325523,end_fnol,0
406,85,80.71325523,redirected_to_other_dept,0
407,89,82,join_fnol_que,0
408,89,82,start_fnol,0
409,87,82.03821984,end_fnol,0
410,87,82.03821984,redirected_to_other_dept,0
411,74,82.17304574,end_adj,0
412,84,82.26572769,end_adj,0
413,90,83,join_fnol_que,0
414,91,83,join_fnol_que,0
415,90,83,start_fnol,0
416,91,83,start_fnol,0
417,88,84.31733803,end_fnol,0
418,88,84.31733803,join_adj_que,0
419,88,84.31733803,start_adj,0
420,92,85,join_fnol_que,0
421,93,85,join_fnol_que,0
422,92,85,start_fnol,1
423,91,85.21714395,end_fnol,1
424,91,85.21714395,redirected_to_other_dept,1
425,93,85.21714395,start_fnol,0
426,89,85.46972503,end_fnol,0
427,89,85.46972503,join_adj_que,0
428,89,85.46972503,start_adj,0
429,94,86,join_fnol_que,0
430,94,86,start_fnol,0
431,90,86.16947862,end_fnol,0
432,90,86.16947862,join_adj_que,0
433,81,87.60363802,end_adj,0
434,90,87.60363802,start_adj,0
435,93,88.1560335,end_fnol,0
436,93,88.1560335,redirected_to_other_dept,0
437,94,88.75643517,end_fnol,0
438,94,88.75643517,redirected_to_other_dept,0
439,95,89,join_fnol_que,0
440,95,89,start_fnol,0
441,92,89.1951395,end_fnol,0
442,92,89.1951395,redirected_to_other_dept,0
443,96,91,join_fnol_que,0
444,96,91,start_fnol,0
445,88,91.44145146,end_adj,0
446,95,91.46456161,end_fnol,0
447,95,91.46456161,redirected_to_other_dept,0
448,97,92,join_fnol_que,0
449,97,92,start_fnol,0
450,98,93,join_fnol_que,0
451,99,93,join_fnol_que,0
452,98,93,start_fnol,0
453,99,93,start_fnol,0
454,96,93.65641316,end_fnol,0
455,96,93.65641316,redirected_to_other_dept,0
456,100,94,join_fnol_que,0
457,101,94,join_fnol_que,0
458,100,94,start_fnol,1
459,98,94.64757845,end_fnol,1
460,98,94.64757845,redirected_to_other_dept,1
461,101,94.64757845,start_fnol,0
462,102,95,join_fnol_que,0
463,103,95,join_fnol_que,1
464,97,95.11729535,end_fnol,2
465,97,95.11729535,redirected_to_other_dept,2
466,102,95.11729535,start_fnol,1
467,89,95.46972503,end_adj,1
468,104,96,join_fnol_que,1
469,105,96,join_fnol_que,2
470,99,96.4779068,end_fnol,3
471,99,96.4779068,redirected_to_other_dept,3
472,103,96.4779068,start_fnol,2
473,102,96.95647051,end_fnol,2
474,102,96.95647051,join_adj_que,2
475,102,96.95647051,start_adj,1
476,104,96.95647051,start_fnol,1
477,90,97.60363802,end_adj,1
478,100,97.87644298,end_fnol,1
479,100,97.87644298,redirected_to_other_dept,1
480,105,97.87644298,start_fnol,0
481,104,98.1952944,end_fnol,0
482,104,98.1952944,redirected_to_other_dept,0
483,102,98.95647051,end_adj,0
484,106,99,join_fnol_que,0
485,106,99,start_fnol,0
486,103,99.25161744,end_fnol,0
487,103,99.25161744,join_adj_que,0
488,103,99.25161744,start_adj,0
489,101,99.60680056,end_fnol,0
490,101,99.60680056,redirected_to_other_dept,0
491,107,100,join_fnol_que,0
492,107,100,start_fnol,0
493,108,101,join_fnol_que,0
494,109,101,join_fnol_que,0
495,108,101,start_fnol,1
496,106,101.054014,end_fnol,1
497,106,101.054014,redirected_to_other_dept,1
498,109,101.054014,start_fnol,0
499,105,101.4322011,end_fnol,0
500,105,101.4322011,redirected_to_other_dept,0
501,107,101.6966215,end_fnol,0
502,107,101.6966215,redirected_to_other_dept,0
503,110,102,join_fnol_que,0
504,110,102,start_fnol,0
505,103,102.2499211,end_adj,0
506,108,102.3668823,end_fnol,0
507,108,102.3668823,redirected_to_other_dept,0
508,111,103,join_fnol_que,0
509,111,103,start_fnol,0
510,109,103.4201782,end_fnol,0
511,109,103.4201782,redirected_to_other_dept,0
512,110,103.8177688,end_fnol,0
513,110,103.8177688,redirected_to_other_dept,0
514,112,104,join_fnol_que,0
515,112,104,start_fnol,0
516,111,105.5630033,end_fnol,0
517,111,105.5630033,join_adj_que,0
518,111,105.5630033,start_adj,0
519,113,106,join_fnol_que,0
520,113,106,start_fnol,0
521,112,106.0510891,end_fnol,0
522,112,106.0510891,redirected_to_other_dept,0
523,114,107,join_fnol_que,0
524,114,107,start_fnol,0
525,111,107.5630033,end_adj,0
526,115,108,join_fnol_que,0
527,116,108,join_fnol_que,0
528,115,108,start_fnol,0
529,116,108,start_fnol,0
530,117,110,join_fnol_que,0
531,115,110.0812875,end_fnol,1
532,115,110.0812875,redirected_to_other_dept,1
533,117,110.0812875,start_fnol,0
534,114,110.3680647,end_fnol,0
535,114,110.3680647,redirected_to_other_dept,0
536,113,110.598388,end_fnol,0
537,113,110.598388,redirected_to_other_dept,0
538,118,111,join_fnol_que,0
539,118,111,start_fnol,0
540,116,112.6017745,end_fnol,0
541,116,112.6017745,redirected_to_other_dept,0
542,119,114,join_fnol_que,0
543,119,114,start_fnol,0
544,117,114.2370601,end_fnol,0
545,117,114.2370601,redirected_to_other_dept,0
546,120,115,join_fnol_que,0
547,120,115,start_fnol,0
548,118,115.1179687,end_fnol,0
549,118,115.1179687,redirected_to_other_dept,0
550,119,115.4985527,end_fnol,0
551,119,115.4985527,join_adj_que,0
552,119,115.4985527,start_adj,0
553,121,116,join_fnol_que,0
554,121,116,start_fnol,0
555,122,117,join_fnol_que,0
556,123,117,join_fnol_que,0
557,124,117,join_fnol_que,0
558,122,117,start_fnol,1
559,123,117,start_fnol,1
560,120,117.3140684,end_fnol,1
561,120,117.3140684,redirected_to_other_dept,1
562,124,117.3140684,start_fnol,0
563,125,118,join_fnol_que,0
564,126,118,join_fnol_que,1
565,127,118,join_fnol_que,2
566,121,118.4159928,end_fnol,3
567,121,118.4159928,redirected_to_other_dept,3
568,125,118.4159928,start_fnol,2
569,128,119,join_fnol_que,2
570,129,119,join_fnol_que,3
571,130,119,join_fnol_que,4
572,131,119,join_fnol_que,5
573,131,119,balk_fnol,5
574,132,119,join_fnol_que,5
575,132,119,balk_fnol,5
576,122,119.5810868,end_fnol,5
577,122,119.5810868,join_adj_que,5
578,122,119.5810868,start_adj,4
579,126,119.5810868,start_fnol,4
580,119,120.0907054,end_adj,4
581,124,120.1482663,end_fnol,4
582,124,120.1482663,join_adj_que,4
583,124,120.1482663,start_adj,3
584,127,120.1482663,start_fnol,3
585,126,121.090219,end_fnol,3
586,126,121.090219,redirected_to_other_dept,3
587,128,121.090219,start_fnol,2
588,122,121.5810868,end_adj,2
589,125,121.8158028,end_fnol,2
590,125,121.8158028,join_adj_que,2
591,125,121.8158028,start_adj,1
592,129,121.8158028,start_fnol,1
593,123,121.8593742,end_fnol,1
594,123,121.8593742,redirected_to_other_dept,1
595,130,121.8593742,start_fnol,0
596,133,122,join_fnol_que,0
597,128,122.5269507,end_fnol,1
598,128,122.5269507,redirected_to_other_dept,1
599,133,122.5269507,start_fnol,0
600,129,123.0531692,end_fnol,0
601,129,123.0531692,redirected_to_other_dept,0
602,127,123.3541697,end_fnol,0
603,127,123.3541697,redirected_to_other_dept,0
604,130,123.8138115,end_fnol,0
605,130,123.8138115,redirected_to_other_dept,0
606,134,125,join_fnol_que,0
607,134,125,start_fnol,0
608,133,125.1773084,end_fnol,0
609,133,125.1773084,redirected_to_other_dept,0
610,135,126,join_fnol_que,0
611,135,126,start_fnol,0
612,125,126.0598921,end_adj,0
613,124,126.9961815,end_adj,0
614,136,127,join_fnol_que,0
615,136,127,start_fnol,0
616,135,127.5942814,end_fnol,0
617,135,127.5942814,join_adj_que,0
618,135,127.5942814,start_adj,0
619,137,128,join_fnol_que,0
620,138,128,join_fnol_que,0
621,139,128,join_fnol_que,0
622,137,128,start_fnol,1
623,140,128,join_fnol_que,1
624,138,128,start_fnol,2
625,136,128.1074843,end_fnol,2
626,136,128.1074843,redirected_to_other_dept,2
627,139,128.1074843,start_fnol,1
628,134,128.6470473,end_fnol,1
629,134,128.6470473,redirected_to_other_dept,1
630,140,128.6470473,start_fnol,0
631,140,129.6578559,end_fnol,0
632,140,129.6578559,redirected_to_other_dept,0
633,137,129.7844965,end_fnol,0
634,137,129.7844965,join_adj_que,0
635,137,129.7844965,start_adj,0
636,141,130,join_fnol_que,0
637,142,130,join_fnol_que,0
638,141,130,start_fnol,0
639,142,130,start_fnol,0
640,139,130.2007186,end_fnol,0
641,139,130.2007186,redirected_to_other_dept,0
642,138,131.3086469,end_fnol,0
643,138,131.3086469,join_adj_que,0
644,138,131.3086469,start_adj,0
645,141,131.6040994,end_fnol,0
646,141,131.6040994,join_adj_que,0
647,143,132,join_fnol_que,0
648,144,132,join_fnol_que,0
649,143,132,start_fnol,0
650,144,132,start_fnol,0
651,142,132.9675494,end_fnol,0
652,142,132.9675494,redirected_to_other_dept,0
653,143,133.1782955,end_fnol,0
654,143,133.1782955,join_adj_que,0
655,138,133.3086469,end_adj,0
656,141,133.3086469,start_adj,0
657,145,134,join_fnol_que,0
658,146,134,join_fnol_que,0
659,145,134,start_fnol,0
660,146,134,start_fnol,0
661,145,135.9168102,end_fnol,0
662,145,135.9168102,redirected_to_other_dept,0
663,147,136,join_fnol_que,0
664,148,136,join_fnol_que,0
665,147,136,start_fnol,0
666,148,136,start_fnol,0
667,144,136.2219481,end_fnol,0
668,144,136.2219481,join_adj_que,0
669,137,137.0143564,end_adj,0
670,143,137.0143564,start_adj,0
671,146,137.286933,end_fnol,0
672,146,137.286933,redirected_to_other_dept,0
673,148,137.5383989,end_fnol,0
674,148,137.5383989,redirected_to_other_dept,0
675,135,137.5942814,end_adj,0
676,144,137.5942814,start_adj,0
677,141,137.8551307,end_adj,0
678,149,138,join_fnol_que,0
679,149,138,start_fnol,0
680,150,139,join_fnol_que,0
681,151,139,join_fnol_que,0
682,150,139,start_fnol,0
683,151,139,start_fnol,0
684,143,139.6087578,end_adj,0
685,149,139.9423639,end_fnol,0
686,149,139.9423639,redirected_to_other_dept,0
687,147,139.9448609,end_fnol,0
688,147,139.9448609,join_adj_que,0
689,147,139.9448609,start_adj,0
690,151,140.8521563,end_fnol,0
691,151,140.8521563,redirected_to_other_dept,0
692,152,141,join_fnol_que,0
693,152,141,start_fnol,0
694,153,143,join_fnol_que,0
695,153,143,start_fnol,0
696,150,143.5216195,end_fnol,0
697,150,143.5216195,redirected_to_other_dept,0
698,154,144,join_fnol_que,0
699,155,144,join_fnol_que,0
700,154,144,start_fnol,0
701,155,144,start_fnol,0
702,144,144.0586259,end_adj,0
703,147,144.4081081,end_adj,0
704,152,145.7297915,end_fnol,0
705,152,145.7297915,redirected_to_other_dept,0
706,154,145.7889229,end_fnol,0
707,154,145.7889229,redirected_to_other_dept,0
708,153,145.8598383,end_fnol,0
709,153,145.8598383,join_adj_que,0
710,153,145.8598383,start_adj,0
711,156,146,join_fnol_que,0
712,156,146,start_fnol,0
713,157,147,join_fnol_que,0
714,157,147,start_fnol,0
715,155,147.6327271,end_fnol,0
716,155,147.6327271,redirected_to_other_dept,0
717,158,148,join_fnol_que,0
718,158,148,start_fnol,0
719,156,148.7160513,end_fnol,0
720,156,148.7160513,join_adj_que,0
721,156,148.7160513,start_adj,0
722,159,149,join_fnol_que,0
723,159,149,start_fnol,0
724,158,150.4280363,end_fnol,0
725,158,150.4280363,redirected_to_other_dept,0
726,160,151,join_fnol_que,0
727,161,151,join_fnol_que,0
728,162,151,join_fnol_que,0
729,160,151,start_fnol,1
730,161,151,start_fnol,1
731,157,151.2364118,end_fnol,1
732,157,151.2364118,redirected_to_other_dept,1
733,162,151.2364118,start_fnol,0
734,163,152,join_fnol_que,0
735,156,152.3626628,end_adj,1
736,159,152.4861215,end_fnol,1
737,159,152.4861215,redirected_to_other_dept,1
738,163,152.4861215,start_fnol,0
739,160,152.9267978,end_fnol,0
740,160,152.9267978,redirected_to_other_dept,0
741,164,153,join_fnol_que,0
742,165,153,join_fnol_que,0
743,166,153,join_fnol_que,1
744,164,153,start_fnol,2
745,163,153.5340016,end_fnol,2
746,163,153.5340016,redirected_to_other_dept,2
747,165,153.5340016,start_fnol,1
748,167,154,join_fnol_que,1
749,153,154.402215,end_adj,2
750,161,154.6178757,end_fnol,2
751,161,154.6178757,redirected_to_other_dept,2
752,166,154.6178757,start_fnol,1
753,168,155,join_fnol_que,1
754,169,155,join_fnol_que,2
755,170,156,join_fnol_que,3
756,162,156.0395633,end_fnol,4
757,162,156.0395633,redirected_to_other_dept,4
758,167,156.0395633,start_fnol,3
759,171,157,join_fnol_que,3
760,166,157.0405197,end_fnol,4
761,166,157.0405197,join_adj_que,4
762,166,157.0405197,start_adj,3
763,168,157.0405197,start_fnol,3
764,164,157.131831,end_fnol,3
765,164,157.131831,redirected_to_other_dept,3
766,169,157.131831,start_fnol,2
767,172,158,join_fnol_que,2
768,173,158,join_fnol_que,3
769,165,158.4132271,end_fnol,4
770,165,158.4132271,redirected_to_other_dept,4
771,170,158.4132271,start_fnol,3
772,166,159.5344378,end_adj,3
773,169,159.6907755,end_fnol,3
774,169,159.6907755,redirected_to_other_dept,3
775,171,159.6907755,start_fnol,2
776,174,160,join_fnol_que,2
777,167,160.2115541,end_fnol,3
778,167,160.2115541,join_adj_que,3
779,167,160.2115541,start_adj,2
780,172,160.2115541,start_fnol,2
781,171,160.8557176,end_fnol,2
782,171,160.8557176,redirected_to_other_dept,2
783,173,160.8557176,start_fnol,1
784,168,160.8559415,end_fnol,1
785,168,160.8559415,join_adj_que,1
786,168,160.8559415,start_adj,0
787,174,160.8559415,start_fnol,0
