,Call_ID,Time,Activity,#_in_FNOL_Que
296,66,57.24487386,end_fnol,1
297,66,57.24487386,redirected_to_other_dept,1
298,68,57.24487386,start_fnol,0
299,65,57.42212164,end_fnol,0
300,65,57.42212164,join_adj_que,0
301,64,57.73013478,end_fnol,0
302,64,57.73013478,redirected_to_other_dept,0
303,69,58,join_fnol_que,0
304,69,58,start_fnol,0
305,70,59,join_fnol_que,0
306,70,59,start_fnol,0
307,54,59.82762886,end_adj,0
308,60,59.82762886,start_adj,0
309,55,59.96944318,end_adj,0
310,61,59.96944318,start_adj,0
311,71,60,join_fnol_que,0
312,67,60.41442646,end_fnol,1
313,67,60.41442646,redirected_to_other_dept,1
314,71,60.41442646,start_fnol,0
315,68,61.14808861,end_fnol,0
316,68,61.14808861,join_adj_que,0
317,60,61.82762886,end_adj,0
318,65,61.82762886,start_adj,0
319,69,62.16807243,end_fnol,0
320,69,62.16807243,redirected_to_other_dept,0
321,70,62.71188457,end_fnol,0
322,70,62.71188457,redirected_to_other_dept,0
323,71,63.99022656,end_fnol,0
324,71,63.99022656,redirected_to_other_dept,0
325,72,64,join_fnol_que,0
326,72,64,start_fnol,0
327,65,64.59411444,end_adj,0
328,68,64.59411444,start_adj,0
329,73,66,join_fnol_que,0
330,73,66,start_fnol,0
331,72,66.48735178,end_fnol,0
332,72,66.48735178,redirected_to_other_dept,0
333,74,67,join_fnol_que,0
334,74,67,start_fnol,0
335,73,67.34559182,end_fnol,0
336,73,67.34559182,join_adj_que,0
337,75,69,join_fnol_que,0
338,75,69,start_fnol,0
339,61,69.96944318,end_adj,0
340,73,69.96944318,start_adj,0
341,76,71,join_fnol_que,0
342,77,71,join_fnol_que,0
343,76,71,start_fnol,0
344,77,71,start_fnol,0
345,74,71.10658574,end_fnol,0
346,74,71.10658574,join_adj_que,0
347,75,71.28095742,end_fnol,0
348,75,71.28095742,redirected_to_other_dept,0
349,78,72,join_fnol_que,0
350,78,72,start_fnol,0
351,77,72.04841248,end_fnol,0
352,77,72.04841248,join_adj_que,0
353,68,72.61879988,end_adj,0
354,74,72.61879988,start_adj,0
355,76,73.88506485,end_fnol,0
356,76,73.88506485,redirected_to_other_dept,0
357,79,74,join_fnol_que,0
358,80,74,join_fnol_que,0
359,81,74,join_fnol_que,0
360,79,74,start_fnol,0
361,80,74,start_fnol,0
362,81,74,start_fnol,0
363,74,74.61879988,end_adj,0
364,77,74.61879988,start_adj,0
365,82,75,join_fnol_que,0
366,83,76,join_fnol_que,1
367,78,76.08524627,end_fnol,2
368,78,76.08524627,redirected_to_other_dept,2
369,82,76.08524627,start_fnol,1
370,77,76.61879988,end_adj,1
371,73,76.85041643,end_adj,1
372,84,77,join_fnol_que,1
373,81,77.27498179,end_fnol,2
374,81,77.27498179,join_adj_que,2
375,81,77.27498179,start_adj,1
